Fecha de creacion;Ubicacion;Estatus Legal;Genero;Fecha de Nacimiento;Grupo Etario;Edad;Pais de origen;Estado Civil
09/05/2024;Pichincha - MREMH;Solicitante de Asilo;Masculino;23/08/2012;1. Niño, Niña;11;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;24/04/2016;1. Niño, Niña;8;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;02/02/1977;4. Adultos;47;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;21/08/1986;4. Adultos;37;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;17/01/1959;5. Adulto Mayor;65;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;10/12/2019;1. Niño, Niña;4;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;18/09/2001;3. Jovenes;22;Venezuela;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;16/10/1976;4. Adultos;47;Venezuela;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;21/01/1994;3. Jovenes;30;Venezuela;Union
09/05/2024;Azogues - MREMH;Solicitante de Asilo;Masculino;24/10/1981;4. Adultos;42;Colombia;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;22/10/1982;4. Adultos;41;Venezuela;Union
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;24/10/2000;3. Jovenes;23;Venezuela;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;01/02/1976;4. Adultos;48;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Solicitante de Asilo;Femenino;11/03/1990;4. Adultos;34;Colombia;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/05/2013;1. Niño, Niña;11;Venezuela;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;20/06/2011;2. Adolecente;13;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/06/1967;4. Adultos;57;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;05/03/2010;2. Adolecente;14;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Solicitante de Asilo;Femenino;06/01/2011;2. Adolecente;13;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;11/03/2011;2. Adolecente;13;Venezuela;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;17/10/2012;1. Niño, Niña;11;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Solicitante de Asilo;Masculino;04/02/2009;2. Adolecente;15;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;26/12/1984;4. Adultos;39;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Solicitante de Asilo;Masculino;16/08/2017;1. Niño, Niña;6;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/03/1994;3. Jovenes;30;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;01/08/1981;4. Adultos;42;Venezuela;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;18/11/2019;1. Niño, Niña;4;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;24/04/2013;1. Niño, Niña;11;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;17/11/1987;4. Adultos;36;Venezuela;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;26/08/2004;3. Jovenes;19;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;13/11/2004;3. Jovenes;19;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;05/10/2017;1. Niño, Niña;6;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;28/10/1982;4. Adultos;41;Venezuela;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;27/05/2009;2. Adolecente;15;Venezuela;Soltero
09/05/2024;Azogues - MREMH;No de Interes;Masculino;13/05/2003;3. Jovenes;21;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;No de Interes;Femenino;06/08/1995;3. Jovenes;28;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;05/09/1986;4. Adultos;37;Venezuela;Union
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/05/2009;2. Adolecente;15;Venezuela;Soltero
09/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;09/10/1994;3. Jovenes;29;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;20/05/2019;1. Niño, Niña;5;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;27/12/2020;1. Niño, Niña;3;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/11/1972;4. Adultos;51;Venezuela;Casado
09/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;29/09/2013;1. Niño, Niña;10;Colombia;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;19/02/1996;3. Jovenes;28;Colombia;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;09/07/2014;1. Niño, Niña;9;Colombia;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;02/01/2024;1. Niño, Niña;0;Colombia;Soltero
09/05/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;04/09/2017;1. Niño, Niña;6;Colombia;Soltero
09/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;07/04/1961;4. Adultos;63;Colombia;Soltero
09/05/2024;Azogues - MREMH;Otro de Interes;Femenino;12/03/1987;4. Adultos;37;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Otro de Interes;Masculino;16/05/2011;2. Adolecente;13;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Otro de Interes;Masculino;12/03/2007;2. Adolecente;17;Venezuela;Soltero
09/05/2024;Azogues - MREMH;Otro de Interes;Masculino;25/03/1980;4. Adultos;44;Venezuela;Union
09/05/2024;Azogues - MREMH;Otro de Interes;Masculino;13/01/1986;4. Adultos;38;Venezuela;Soltero
09/05/2024;Guayaquil - MREMH;Solicitante de Asilo;Femenino;29/03/1994;3. Jovenes;30;Colombia;Soltero
09/05/2024;Guayaquil - MREMH;No de Interes;Femenino;10/05/2023;1. Niño, Niña;1;Colombia;Union
09/05/2024;Guayaquil - MREMH;Solicitante de Asilo;Masculino;19/02/1989;4. Adultos;35;Colombia;Soltero
09/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;06/08/1973;4. Adultos;50;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/02/1992;4. Adultos;32;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;10/12/1980;4. Adultos;43;Colombia;Union
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;18/07/2022;1. Niño, Niña;1;Per�;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;21/04/1982;4. Adultos;42;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;11/09/2017;1. Niño, Niña;6;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;14/08/1964;4. Adultos;59;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;21/06/2007;2. Adolecente;17;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;11/09/2019;1. Niño, Niña;4;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;28/02/2004;3. Jovenes;20;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;29/10/1980;4. Adultos;43;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;08/09/2007;2. Adolecente;16;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;16/05/1995;3. Jovenes;29;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;25/11/1990;4. Adultos;33;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;08/06/1996;3. Jovenes;28;Venezuela;Soltero
10/05/2024;Pichincha - MREMH;Refugiado;Femenino;22/08/2003;3. Jovenes;20;Colombia;Union
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;18/11/2016;1. Niño, Niña;7;Venezuela;Soltero
10/05/2024;Pichincha - MREMH;Refugiado;Femenino;16/05/2022;1. Niño, Niña;2;Colombia;Soltero
10/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;23/02/2002;3. Jovenes;22;Colombia;Union
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;15/02/2019;1. Niño, Niña;5;Venezuela;Soltero
10/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;17/08/1985;4. Adultos;38;Colombia;Union
10/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;11/10/2007;2. Adolecente;16;Colombia;Soltero
10/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;06/10/2004;3. Jovenes;19;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/01/1994;3. Jovenes;30;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;13/11/2018;1. Niño, Niña;5;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;13/05/2021;1. Niño, Niña;3;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;30/06/1972;4. Adultos;52;Venezuela;Soltero
10/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;27/09/2020;1. Niño, Niña;3;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;05/08/2020;1. Niño, Niña;3;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;05/10/1977;4. Adultos;46;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;09/10/1993;3. Jovenes;30;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;29/01/2015;1. Niño, Niña;9;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;28/03/1964;4. Adultos;60;Venezuela;Soltero
10/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;28/12/2010;2. Adolecente;13;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;06/08/1990;4. Adultos;33;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;02/05/1993;4. Adultos;31;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;08/02/1988;4. Adultos;36;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/08/2013;1. Niño, Niña;10;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/09/2002;3. Jovenes;21;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;28/07/2010;2. Adolecente;13;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;17/08/1978;4. Adultos;45;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;11/07/2016;1. Niño, Niña;7;Colombia;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;26/11/1986;4. Adultos;37;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;16/05/2010;2. Adolecente;14;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;04/07/1967;4. Adultos;56;Venezuela;Casado
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;22/02/1964;4. Adultos;60;Venezuela;Casado
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;01/06/1981;4. Adultos;43;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;02/06/2022;1. Niño, Niña;2;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;08/11/1993;3. Jovenes;30;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;16/06/2006;3. Jovenes;18;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;29/07/1971;4. Adultos;52;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;19/09/2011;2. Adolecente;12;Venezuela;Soltero
10/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;27/03/2007;2. Adolecente;17;Venezuela;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;09/06/1991;4. Adultos;33;Colombia;Union
13/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;09/08/1991;4. Adultos;32;Venezuela;Union
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Masculino;27/09/1992;4. Adultos;31;Colombia;Union
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Masculino;26/12/2015;1. Niño, Niña;8;Colombia;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;06/09/2014;1. Niño, Niña;9;Colombia;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;22/08/2013;1. Niño, Niña;10;Colombia;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Masculino;07/12/2011;2. Adolecente;12;Colombia;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;29/11/2010;2. Adolecente;13;Colombia;Soltero
13/05/2024;Pichincha - MREMH;Solicitante de Asilo;Masculino;20/10/1991;4. Adultos;32;Colombia;Union
13/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;15/09/2005;3. Jovenes;18;Colombia;Union
13/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;30/12/2023;1. Niño, Niña;0;Colombia;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Masculino;01/03/1987;4. Adultos;37;Venezuela;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;16/11/1975;4. Adultos;48;Venezuela;Soltero
13/05/2024;Pichincha - MREMH;No de Interes;Masculino;02/08/2022;1. Niño, Niña;1;Colombia;Soltero
13/05/2024;Tulcan - MREMH;Solicitante de Asilo;Masculino;18/05/1996;3. Jovenes;28;Colombia;Soltero
13/05/2024;Azogues - MREMH;Otro de Interes;Masculino;05/08/1991;4. Adultos;32;Venezuela;Soltero
13/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;06/05/2003;3. Jovenes;21;Colombia;Soltero
13/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;14/04/1977;4. Adultos;47;Colombia;Soltero
13/05/2024;Azogues - MREMH;Solicitante de Asilo;Masculino;11/11/2000;3. Jovenes;23;Colombia;Soltero
13/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/01/1988;4. Adultos;36;Venezuela;Soltero
13/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;02/03/1992;4. Adultos;32;Colombia;Soltero
13/05/2024;Pichincha - MREMH;Solicitante de Asilo;Masculino;13/05/2006;3. Jovenes;18;Venezuela;Soltero
13/05/2024;Azogues - MREMH;No de Interes;Femenino;31/03/1990;4. Adultos;34;Venezuela;Soltero
13/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;16/11/1999;3. Jovenes;24;Colombia;Soltero
13/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;08/03/2024;1. Niño, Niña;0;Colombia;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;23/05/1988;4. Adultos;36;Venezuela;Union
13/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;10/08/1996;3. Jovenes;27;Venezuela;Union
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;24/10/2021;1. Niño, Niña;2;Venezuela;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;17/01/1997;3. Jovenes;27;Venezuela;Union
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;11/06/1971;4. Adultos;53;Venezuela;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;08/12/2016;1. Niño, Niña;7;Venezuela;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;18/12/2018;1. Niño, Niña;5;Venezuela;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;23/08/1994;3. Jovenes;29;Colombia;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;29/06/1996;3. Jovenes;28;Colombia;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;29/08/1991;4. Adultos;32;Colombia;Soltero
13/05/2024;Pichincha - MREMH;Solicitante de Asilo;Masculino;27/01/2004;3. Jovenes;20;Colombia;Union
13/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;07/10/2003;3. Jovenes;20;Cuba;Soltero
13/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;23/05/1984;4. Adultos;40;Colombia;Soltero
13/05/2024;Azogues - MREMH;Otro de Interes;Masculino;15/02/1999;3. Jovenes;25;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;02/04/1992;4. Adultos;32;Venezuela;Casado
14/05/2024;Azogues - MREMH;Otro de Interes;Femenino;10/03/2000;3. Jovenes;24;Marruecos;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;21/10/1995;3. Jovenes;28;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;16/01/2004;3. Jovenes;20;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;31/10/2016;1. Niño, Niña;7;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;26/05/2013;1. Niño, Niña;11;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;31/12/2018;1. Niño, Niña;5;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;13/02/2001;3. Jovenes;23;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;23/10/1983;4. Adultos;40;Venezuela;Casado
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;01/03/1990;4. Adultos;34;Venezuela;Union
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/09/2002;3. Jovenes;21;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;31/01/2009;2. Adolecente;15;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;13/08/1990;4. Adultos;33;Venezuela;Casado
14/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;26/10/1983;4. Adultos;40;Colombia;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;13/08/1990;4. Adultos;33;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;17/02/1997;3. Jovenes;27;Venezuela;Soltero
14/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;14/08/2005;3. Jovenes;18;Colombia;Soltero
14/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;12/08/1992;4. Adultos;31;Colombia;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/06/1965;4. Adultos;59;Venezuela;Soltero
14/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;11/06/2002;3. Jovenes;22;Colombia;Union
14/05/2024;Pichincha - MREMH;Otro de Interes;Masculino;24/10/2000;3. Jovenes;23;Colombia;Union
14/05/2024;Pichincha - MREMH;Otro de Interes;Femenino;16/05/2022;1. Niño, Niña;2;Colombia;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;03/02/1971;4. Adultos;53;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;23/12/1972;4. Adultos;51;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;10/02/2015;1. Niño, Niña;9;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;28/01/1996;3. Jovenes;28;Colombia;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;24/08/1990;4. Adultos;33;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;08/03/1993;4. Adultos;31;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;11/06/1986;4. Adultos;38;Venezuela;Casado
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;16/01/1982;4. Adultos;42;Colombia;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/01/1989;4. Adultos;35;Venezuela;Casado
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;05/10/1981;4. Adultos;42;Colombia;Soltero
14/05/2024;Tulcan - MREMH;Otro de Interes;Femenino;05/05/2009;2. Adolecente;15;Venezuela;Soltero
14/05/2024;Tulcan - MREMH;Otro de Interes;Masculino;23/04/2017;1. Niño, Niña;7;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;10/09/1978;4. Adultos;45;Venezuela;Union
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;03/11/1999;3. Jovenes;24;Venezuela;Casado
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;12/08/1994;3. Jovenes;29;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/01/1980;4. Adultos;44;Venezuela;Casado
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;08/05/1988;4. Adultos;36;Colombia;Casado
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;26/12/1986;4. Adultos;37;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;21/03/1968;4. Adultos;56;Filipinas;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;28/01/1991;4. Adultos;33;Venezuela;Union
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;21/09/1989;4. Adultos;34;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/01/1975;4. Adultos;49;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/11/1982;4. Adultos;41;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;30/08/1983;4. Adultos;40;Venezuela;Union
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;30/05/2012;2. Adolecente;12;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;02/07/2017;1. Niño, Niña;6;Venezuela;Soltero
14/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;17/07/2000;3. Jovenes;23;Venezuela;Soltero
14/05/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;27/11/1988;4. Adultos;35;Colombia;Union
14/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;15/07/2006;2. Adolecente;17;Venezuela;Union
14/05/2024;Azogues - MREMH;Otro de Interes;Masculino;07/12/2005;3. Jovenes;18;Venezuela;Soltero
14/05/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;30/08/2006;2. Adolecente;17;Colombia;Union
14/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;11/06/1987;4. Adultos;37;Colombia;Soltero
14/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;19/03/2016;1. Niño, Niña;8;Colombia;Soltero
14/05/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;28/02/2003;3. Jovenes;21;Colombia;Soltero
15/05/2024;Pichincha - MREMH;Solicitante de Asilo;Masculino;17/03/1997;3. Jovenes;27;Venezuela;Union
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;22/05/2004;3. Jovenes;20;Venezuela;Casado
15/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;06/09/2003;3. Jovenes;20;Venezuela;Casado
15/05/2024;Pichincha - MREMH;Solicitante de Asilo;Masculino;13/09/1998;3. Jovenes;25;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;30/06/1977;4. Adultos;47;Venezuela;Soltero
15/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;01/09/1982;4. Adultos;41;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/08/1976;4. Adultos;47;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;05/04/2004;3. Jovenes;20;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;25/09/1971;4. Adultos;52;Venezuela;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;26/02/1969;4. Adultos;55;Venezuela;Soltero
15/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;21/10/1985;4. Adultos;38;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;01/02/1991;4. Adultos;33;Venezuela;Union
15/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;10/01/2001;3. Jovenes;23;Venezuela;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;07/09/1995;3. Jovenes;28;Venezuela;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;02/01/1993;4. Adultos;31;Venezuela;Soltero
15/05/2024;Tulcan - MREMH;Solicitante de Asilo;Masculino;30/07/2002;3. Jovenes;21;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;09/04/1989;4. Adultos;35;Venezuela;Soltero
15/05/2024;Tulcan - MREMH;Solicitante de Asilo;Femenino;25/08/1964;4. Adultos;59;Colombia;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Masculino;22/02/2016;1. Niño, Niña;8;Venezuela;Soltero
15/05/2024;Guayaquil - MREMH;Otro de Interes;Femenino;22/04/2015;1. Niño, Niña;9;Venezuela;Soltero
